id,conversation_id,created_at,date,time,timezone,user_id,username,name,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,content_Link,retweet,quote_url,video,thumbnail,content
1.54e+18,1.54e+18,2022-06-16 13:47:47 Pakistan Standard Time,6/16/2022,13:47:47,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],['https://pbs.twimg.com/media/FVXJXQvWAAAcBG1.jpg'],0,53,84,['saverashidhussain'],https://twitter.com/Jam__Baloch/status/1537356251784421377,False,,1,https://pbs.twimg.com/media/FVXJXQvWAAAcBG1.jpg,ðŸ”´ JOIN THE PROTEST  Doctors have urged Rashidâ€™s mother for an eye operation due to bad eyesight. Despite that she will be protesting for Rashid Hussain's recovery on the 21st. I urge everyone around Quetta to join the protest.   #SaveRashidHussain ðŸ™ She needs your support ðŸ™  https://t.co/mYtjkeScgE
1.54e+18,1.54e+18,2022-06-15 21:35:24 Pakistan Standard Time,6/15/2022,21:35:24,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,23,52,[],https://twitter.com/Jam__Baloch/status/1537111541035806735,False,,0,,"Gwadar and Shaheedani's name did not come to Jay Wati Nap and Buggat, not BNP. The Gwadar and the martyr are not the BNP and the ideology of the Karbani, nor the JI. Yes "
1.54e+18,1.54e+18,2022-06-15 20:07:06 Pakistan Standard Time,6/15/2022,20:07:06,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,9,17,[],https://twitter.com/Jam__Baloch/status/1537089319911190529,False,https://twitter.com/NidaKirmani/status/1536911316140564486,0,,These sirs still advise Pakistani intelligence agencies that they have forced to live a life of exile should be killed abroad and then denied it. 
1.54e+18,1.54e+18,2022-06-15 19:35:16 Pakistan Standard Time,6/15/2022,19:35:16,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,19,44,['saveazeemdost'],https://twitter.com/Jam__Baloch/status/1537081308035403776,False,https://twitter.com/RuksiiB/status/1536981204184010753,0,,People around Gwadar please Join the protest to #SaveAzeemDost ðŸ™
1.54e+18,1.54e+18,2022-06-15 19:06:34 Pakistan Standard Time,6/15/2022,19:06:34,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,0,0,[],https://twitter.com/Jam__Baloch/status/1537074085225713664,False,,0,,@Jamfida10 @pirdhanb Yes Hoo 
1.54e+18,1.54e+18,2022-06-15 17:37:30 Pakistan Standard Time,6/15/2022,17:37:30,500,3606865572.0,jam__baloch,Jamal Baloch,und,[],[],[],0,11,36,['balachmarri'],https://twitter.com/Jam__Baloch/status/1537051674556121088,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1537051583871164418/pu/img/WDyWGOg5ZL7F5Pcg.jpg,#BalachMarri â¤ï¸  https://t.co/TYsZtwBwsK 
1.54e+18,1.54e+18,2022-06-15 17:18:51 Pakistan Standard Time,6/15/2022,17:18:51,500,3606865572.0,jam__baloch,Jamal Baloch,fr,[],[],[],0,0,3,[],https://twitter.com/Jam__Baloch/status/1537046981385789440,False,https://twitter.com/sakhtarmengal/status/1536661351774715904,0,,#BalachMarri â¤ï¸  https://t.co/TYsZtwBwsK 
1.54e+18,1.54e+18,2022-06-15 16:52:32 Pakistan Standard Time,6/15/2022,16:52:32,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,37,85,['baloch'],https://twitter.com/Jam__Baloch/status/1537040358126850050,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1537040320541622272/pu/img/topOv7z9zvGbGBWK.jpg,Demonstration in Quetta against enforced disappearances and manhandling of #Baloch protesters by Pakistani Police in Karachi.  https://t.co/FNUUQUR84s
1.54e+18,1.54e+18,2022-06-14 22:07:18 Pakistan Standard Time,6/14/2022,22:07:18,500,3606865572.0,jam__baloch,Jamal Baloch,zxx,[],[],['https://pbs.twimg.com/media/FVOogx_X0AIiSdf.jpg'],0,16,84,[],https://twitter.com/Jam__Baloch/status/1536757180820508673,False,,1,https://pbs.twimg.com/media/FVOogx_X0AIiSdf.jpg,Https: // He .co/QR9IP V16 Today 
1.54e+18,1.54e+18,2022-06-14 21:57:10 Pakistan Standard Time,6/14/2022,21:57:10,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,28,72,[],https://twitter.com/Jam__Baloch/status/1536754631354855425,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536754570344513538/pu/img/H6aVsHDRLTh913K1.jpg,These boats? Terrorist! https://t.co/r5phWoek97 
1.54e+18,1.54e+18,2022-06-14 21:33:14 Pakistan Standard Time,6/14/2022,21:33:14,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],2,50,175,[],https://twitter.com/Jam__Baloch/status/1536748607260577792,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536748538708762624/pu/img/royY7VV6-g4AByxt.jpg,These boats? Terrorist! https://t.co/r5phWoek97 
1.54e+18,1.54e+18,2022-06-14 21:19:00 Pakistan Standard Time,6/14/2022,21:19:00,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,3,22,[],https://twitter.com/Jam__Baloch/status/1536745028336353281,False,https://twitter.com/Sohaib_Baluch/status/1536744542103384065,0,,These boats? Terrorist! https://t.co/r5phWoek97 
1.54e+18,1.54e+18,2022-06-14 21:10:24 Pakistan Standard Time,6/14/2022,21:10:24,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FVObfeGWAAI6Rl5.jpg'],3,1,27,[],https://twitter.com/Jam__Baloch/status/1536742865073733638,False,https://twitter.com/PirdhanB/status/1536705056980058113,1,https://pbs.twimg.com/media/FVObfeGWAAI6Rl5.jpg,Pakistan is the economic dargat and the color and the Prasag Dig loot. Ruchi 10 Coope Vergi Ant ðŸ˜… https://t.co/cmcje5ch8u 
1.54e+18,1.54e+18,2022-06-14 19:00:47 Pakistan Standard Time,6/14/2022,19:00:47,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FVN90m0X0AIV2bM.jpg'],0,1,28,[],https://twitter.com/Jam__Baloch/status/1536710242771279874,False,,1,https://pbs.twimg.com/media/FVN90m0X0AIV2bM.jpg,"""Wheat dead and hit Abbaka Kut, next to me, we will wear a lot of time on the cotton and the big King and the big King and the Shahar Deg Baitag, the Gada Murg and the Visht Bakkin."" Chi Botan Roach - https://t.co/7cunip9gdo "
1.54e+18,1.54e+18,2022-06-14 18:42:35 Pakistan Standard Time,6/14/2022,18:42:35,500,3606865572.0,jam__baloch,Jamal Baloch,en,"[{'screen_name': 'mehdirhasan', 'name': 'mehdi hasan', 'id': '130557513'}, {'screen_name': 'ajenglish', 'name': 'al jazeera english', 'id': '4970411'}]",[],[],0,8,30,['balochmissingpersons'],https://twitter.com/Jam__Baloch/status/1536705664931733504,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536705579573465088/pu/img/XKRwHGMIw8Y-cxi4.jpg,"""Wheat dead and hit Abbaka Kut, next to me, we will wear a lot of time on the cotton and the big King and the big King and the Shahar Deg Baitag, the Gada Murg and the Visht Bakkin."" Chi Botan Roach - https://t.co/7cunip9gdo "
1.54e+18,1.54e+18,2022-06-14 18:20:57 Pakistan Standard Time,6/14/2022,18:20:57,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FVN0tRKWYAEbiHH.jpg'],0,17,43,[],https://twitter.com/Jam__Baloch/status/1536700220695793667,False,,1,https://pbs.twimg.com/media/FVN0tRKWYAEbiHH.jpg,"O Akshay Radi and Shang Baitag Amin and Name, O Amin, not but Pashtun and the body of Gwadar and Zardi Kapatag. https://t.co/sth7zvwndr "
1.54e+18,1.54e+18,2022-06-14 17:43:29 Pakistan Standard Time,6/14/2022,17:43:29,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],1,2,17,[],https://twitter.com/Jam__Baloch/status/1536690792563195904,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536690736313290753/pu/img/7Tg3N6WGxmTJcclH.jpg,"To get Pakistan out of the economic crisis, I liked the Idea of the PML -N, the Idea Idea with the PTI's egg. ðŸ˜‚ https://t.co/hcehmya4xf "
1.54e+18,1.54e+18,2022-06-14 17:21:15 Pakistan Standard Time,6/14/2022,17:21:15,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,23,52,[],https://twitter.com/Jam__Baloch/status/1536685193813180417,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536685109323128832/pu/img/HCn143NJ6LoSRgAA.jpg,"To get Pakistan out of the economic crisis, I liked the Idea of the PML -N, the Idea Idea with the PTI's egg. ðŸ˜‚ https://t.co/hcehmya4xf "
1.54e+18,1.54e+18,2022-06-14 04:59:59 Pakistan Standard Time,6/14/2022,4:59:59,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,1,2,[],https://twitter.com/Jam__Baloch/status/1536498650913939458,False,,0,,@LaBelloc We owe them a lot to return
1.54e+18,1.54e+18,2022-06-14 04:50:03 Pakistan Standard Time,6/14/2022,4:50:03,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],['https://pbs.twimg.com/media/FVK7G31WUAIKPg4.jpg'],1,47,160,[],https://twitter.com/Jam__Baloch/status/1536496151805177856,False,,1,https://pbs.twimg.com/media/FVK7G31WUAIKPg4.jpg,They are back because their people didn't let them to disappear and their families resisted. Everyone's voice matter. There are many more who need your support.  Very happy to see this pic â¤ï¸  https://t.co/UKA6LWBwkM
1.54e+18,1.54e+18,2022-06-14 03:42:06 Pakistan Standard Time,6/14/2022,3:42:06,500,3606865572.0,jam__baloch,Jamal Baloch,hi,[],[],[],2,15,67,[],https://twitter.com/Jam__Baloch/status/1536479050700623873,False,,0,,"Marchi Mehlab deen police tana e taha shahmath Janag Bitha, Agan ma e shahmath e maarag a beysob biben guda mara wathi taha pattag kapi ke eran ma taha chizze name? "
1.54e+18,1.54e+18,2022-06-14 03:35:21 Pakistan Standard Time,6/14/2022,3:35:21,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,0,13,[],https://twitter.com/Jam__Baloch/status/1536477351458005003,False,,0,,"Marchi Mehlab deen police tana e taha shahmath Janag Bitha, Agan ma e shahmath e maarag a beysob biben guda mara wathi taha pattag kapi ke eran ma taha chizze name? "
1.54e+18,1.54e+18,2022-06-14 03:05:44 Pakistan Standard Time,6/14/2022,3:05:44,500,3606865572.0,jam__baloch,Jamal Baloch,en,"[{'screen_name': 'sammibaluch', 'name': 'sammi deen baloch', 'id': '3345995039'}]",[],['https://pbs.twimg.com/media/FVKjOn-XoAcoeCo.jpg'],2,61,493,[],https://twitter.com/Jam__Baloch/status/1536469896443351040,False,,1,https://pbs.twimg.com/media/FVKjOn-XoAcoeCo.jpg,Thanks for existing &amp; resisting @SammiBaluch â¤ï¸  https://t.co/2SvbuZDWOl
1.54e+18,1.54e+18,2022-06-14 02:23:28 Pakistan Standard Time,6/14/2022,2:23:28,500,3606865572.0,jam__baloch,Jamal Baloch,en,"[{'screen_name': 'betterpakistan', 'name': 'ahsan iqbal', 'id': '212162328'}, {'screen_name': 'kiyyabaloch', 'name': 'kiyya baloch', 'id': '495672035'}]",[],[],0,9,17,['baloch'],https://twitter.com/Jam__Baloch/status/1536459261672312832,False,https://twitter.com/Jam__Baloch/status/1536455126579388419,1,https://pbs.twimg.com/ext_tw_video_thumb/1536459250888736769/pu/img/wG0LybGA5rALQr6W.jpg,Listen to this audio clip of you @betterpakistan from @KiyyaBaloch's space and compare it to the videos from todayâ€™s protest that show the conditions of Baloch during your government. You are all the culprits of #Baloch.  https://t.co/9gxhyBqMxG
1.54e+18,1.54e+18,2022-06-14 02:08:43 Pakistan Standard Time,6/14/2022,2:08:43,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,4,14,['baloch'],https://twitter.com/Jam__Baloch/status/1536455548643819520,False,,0,,"This whole Pakistani regime is insisted on killing the #Baloch, no matter which party comes to power, no matter who is in government, Baloch will only be humiliated, tortured, abducted and killed."
1.54e+18,1.54e+18,2022-06-14 02:08:26 Pakistan Standard Time,6/14/2022,2:08:26,500,3606865572.0,jam__baloch,Jamal Baloch,en,"[{'screen_name': 'betterpakistan', 'name': 'ahsan iqbal', 'id': '212162328'}]",[],[],1,9,17,[],https://twitter.com/Jam__Baloch/status/1536455476921106434,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536455438115405826/pu/img/NXDlR8oC5hRK4Cux.jpg,"Before, our children were enforcedly disappeared, but now our mothers and sisters are being dragged from streets and their headscarves are being removed. @betterpakistan  https://t.co/8lNwCHLLlq"
1.54e+18,1.54e+18,2022-06-14 02:07:02 Pakistan Standard Time,6/14/2022,2:07:02,500,3606865572.0,jam__baloch,Jamal Baloch,en,"[{'screen_name': 'kiyyabaloch', 'name': 'kiyya baloch', 'id': '495672035'}, {'screen_name': 'betterpakistan', 'name': 'ahsan iqbal', 'id': '212162328'}]",[],[],3,27,62,[],https://twitter.com/Jam__Baloch/status/1536455126579388419,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536455081721221120/pu/img/snwlD8GXZf9wXHRf.jpg,"In a twitter space hosted by @KiyyaBaloch during Imran Khan's government, @betterpakistan said that he is in solidarity with the Baloch people &amp; they will get all their rights once their party comes to power. This is the share of solidarity &amp; justice Baloch have got from Punjabis  https://t.co/dcPT9U9xVq"
1.54e+18,1.54e+18,2022-06-14 02:03:00 Pakistan Standard Time,6/14/2022,2:03:00,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,7,25,['balochistan'],https://twitter.com/Jam__Baloch/status/1536454110764990465,False,https://twitter.com/Senator_Baloch/status/1536407044349108224,0,,We don't need your condemnation videos nor it will ever resolve our issue. Boycott the parliament and stand by our side with the people of #Balochistan instead of Punjabi occupiers. Then only we can accept your solidarity.
1.54e+18,1.54e+18,2022-06-13 23:25:33 Pakistan Standard Time,6/13/2022,23:25:33,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],2,23,117,[],https://twitter.com/Jam__Baloch/status/1536414486944530432,False,,0,,"Unity is the solution to dragging those who drag them from Balochistan, all the other lies. "
1.54e+18,1.54e+18,2022-06-13 22:55:43 Pakistan Standard Time,6/13/2022,22:55:43,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,16,34,[],https://twitter.com/Jam__Baloch/status/1536406978582482946,False,,0,,"Unity is the solution to dragging those who drag them from Balochistan, all the other lies. "
1.54e+18,1.54e+18,2022-06-13 22:41:35 Pakistan Standard Time,6/13/2022,22:41:35,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],3,9,49,[],https://twitter.com/Jam__Baloch/status/1536403423872094208,False,,0,,"Reza Jan, O Nobat Attak and Gushan Paradise Dig Bait Ant and Ma Bauvasi Nandg Charita - So the nephew and neither hand is not killed. "
1.54e+18,1.54e+18,2022-06-13 22:18:16 Pakistan Standard Time,6/13/2022,22:18:16,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FVJhbsbWUAEXcvb.jpg'],0,57,172,[],https://twitter.com/Jam__Baloch/status/1536397553524146177,False,,1,https://pbs.twimg.com/media/FVJhbsbWUAEXcvb.jpg,"Reza Jan, O Nobat Attak and Gushan Paradise Dig Bait Ant and Ma Bauvasi Nandg Charita - So the nephew and neither hand is not killed. "
1.54e+18,1.54e+18,2022-06-13 21:59:29 Pakistan Standard Time,6/13/2022,21:59:29,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],2,84,120,['releasedodaandgamshadbaloch'],https://twitter.com/Jam__Baloch/status/1536392825952141312,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536392760407822340/pu/img/oSON1_RH9MpKDK0g.jpg,"This attitude of the state has now become unbearable. Instead of justice, the relatives of the missing Baloch students were tortured and arrested instead of justice. #Releasedodaandgamshadbaloch https://t.co/4gusxmmogt "
1.54e+18,1.54e+18,2022-06-13 17:42:29 Pakistan Standard Time,6/13/2022,17:42:29,500,3606865572.0,jam__baloch,Jamal Baloch,ur,"[{'screen_name': 'mhidayatrehman', 'name': 'maulana hidayat ur rehman baloch', 'id': '1443893824309301267'}]",[],[],1,9,25,[],https://twitter.com/Jam__Baloch/status/1536328150874980353,False,https://twitter.com/MHidayatRehman/status/1536323296026845184,0,,"Dear @Mhdeayatrehman Sahib Balochistan Cemetery has been settled by nationalists for Balochistan. Jamaat -e -Islami is not. You must keep your position, but do not weigh the word nationalist and Jamaat -e -Islami in the same way. Jamaat -e -Islami is not worthy "
1.54e+18,1.54e+18,2022-06-13 15:56:55 Pakistan Standard Time,6/13/2022,15:56:55,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],3,63,168,['balochistan'],https://twitter.com/Jam__Baloch/status/1536301584136667136,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536301507418669057/pu/img/Gyq31wA_9XWRhz_n.jpg,"Tell the Punjabis, your Punjabi army to leave Balochistan and go to Punjab, tell your Punjabi exploitative companies to leave Balochistan and go to Punjab. We will ask our students to return to Balochistan and we will give them a future that is far beyond your thinking. https://t.co/ao6umfoso9 "
1.54e+18,1.54e+18,2022-06-13 15:37:12 Pakistan Standard Time,6/13/2022,15:37:12,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],1,33,71,[],https://twitter.com/Jam__Baloch/status/1536296620769394688,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536296530256314372/pu/img/NVE_S3No9-WcOCb2.jpg,"Tell the Punjabis, your Punjabi army to leave Balochistan and go to Punjab, tell your Punjabi exploitative companies to leave Balochistan and go to Punjab. We will ask our students to return to Balochistan and we will give them a future that is far beyond your thinking. https://t.co/ao6umfoso9 "
1.54e+18,1.54e+18,2022-06-12 23:00:22 Pakistan Standard Time,6/12/2022,23:00:22,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],5,69,154,['releasedodaandgamshadbaloch'],https://twitter.com/Jam__Baloch/status/1536045759363260420,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1536045261079908352/pu/img/ldLdfdeFVXbLOGFq.jpg,O wrongful !!! #Releasedodaandgamshadbaloch https://t.co/xhdmscnc4v 
1.54e+18,1.54e+18,2022-06-12 15:14:07 Pakistan Standard Time,6/12/2022,15:14:07,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],2,100,198,['releasegamshadbaloch'],https://twitter.com/Jam__Baloch/status/1535928424975503360,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1535927836330143744/pu/img/8znfO--2Iv1Wv4gE.jpg,"""He is my only son. I wish my sight had disappeared, but  not my son.""  Gamshad Baloch's mother ðŸ’”  #ReleaseGamshadBaloch  https://t.co/0dvHoTE8oH"
1.54e+18,1.54e+18,2022-06-10 16:56:26 Pakistan Standard Time,6/10/2022,16:56:26,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FU47AF1WQAA5489.jpg'],0,16,37,[],https://twitter.com/Jam__Baloch/status/1535229398516891649,False,,1,https://pbs.twimg.com/media/FU47AF1WQAA5489.jpg,The unfortunate walls of Balochistan say nothing but sad stories. https://t.co/jfs488xgpg 
1.54e+18,1.54e+18,2022-06-10 16:50:45 Pakistan Standard Time,6/10/2022,16:50:45,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FU45synXEAAQuJs.jpg'],0,10,85,[],https://twitter.com/Jam__Baloch/status/1535227966715723776,False,,1,https://pbs.twimg.com/media/FU45synXEAAQuJs.jpg,The unfortunate walls of Balochistan say nothing but sad stories. https://t.co/jfs488xgpg 
1.54e+18,1.54e+18,2022-06-10 16:40:35 Pakistan Standard Time,6/10/2022,16:40:35,500,3606865572.0,jam__baloch,Jamal Baloch,qme,[],[],[],0,73,143,['releasedodaandgamshad'],https://twitter.com/Jam__Baloch/status/1535225408630710272,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1535225354159280129/pu/img/8grxXA5ogakMDEp4.jpg,The unfortunate walls of Balochistan say nothing but sad stories. https://t.co/jfs488xgpg 
1.54e+18,1.54e+18,2022-06-10 16:38:27 Pakistan Standard Time,6/10/2022,16:38:27,500,3606865572.0,jam__baloch,Jamal Baloch,fa,[],[],[],0,25,104,[],https://twitter.com/Jam__Baloch/status/1535224874825818113,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1535224787638833154/pu/img/wW0vshfIEOq6NYdR.jpg,Baba Mari â¤ï¸ https://t.co/pbni2u6auv 
1.54e+18,1.54e+18,2022-06-10 13:18:14 Pakistan Standard Time,6/10/2022,13:18:14,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FU4JD35XoAES8zM.jpg'],0,26,85,[],https://twitter.com/Jam__Baloch/status/1535174488022728704,False,,1,https://pbs.twimg.com/media/FU4JD35XoAES8zM.jpg,"Baba and Farag and Harde, who is a withered, and a lot of swelling that war is not just a matter of war. An IRA and Masal Metal and Gashta that Bizanat O two Richi war and not. Someone and Daga Dabia Patriots that the struggle and continuously Ajui and Manzman Ant. https://t.co/2vwzngClxg "
1.54e+18,1.54e+18,2022-06-10 02:46:50 Pakistan Standard Time,6/10/2022,2:46:50,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FU14i3ZWYAAMZEi.jpg'],1,30,138,[],https://twitter.com/Jam__Baloch/status/1535015590917808128,False,,1,https://pbs.twimg.com/media/FU14i3ZWYAAMZEi.jpg,Lima and Baba â¤ï¸ https://t.co/xmept0dw7h 
1.53e+18,1.53e+18,2022-06-09 18:35:13 Pakistan Standard Time,6/9/2022,18:35:13,500,3606865572.0,jam__baloch,Jamal Baloch,und,[],[],[],2,90,185,['releasedodaandgamshadbaloch'],https://twitter.com/Jam__Baloch/status/1534891871054462977,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1534891817031843844/pu/img/PKiX4_POXno2hPIa.jpg,#Releasedodendandgamshadbaloch https://t.co/xrmczxjvx 
1.53e+18,1.53e+18,2022-06-09 17:30:05 Pakistan Standard Time,6/9/2022,17:30:05,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,0,0,[],https://twitter.com/Jam__Baloch/status/1534875477927682048,False,,0,,. 
1.53e+18,1.53e+18,2022-06-09 17:26:17 Pakistan Standard Time,6/9/2022,17:26:17,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],[],0,9,42,[],https://twitter.com/Jam__Baloch/status/1534874524075819008,False,,0,,Is Baloch? Take up no one will ask. 
1.53e+18,1.53e+18,2022-06-09 17:01:22 Pakistan Standard Time,6/9/2022,17:01:22,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FUzyilbWIAA9CL7.jpg'],2,31,57,[],https://twitter.com/Jam__Baloch/status/1534868250701570048,False,,1,https://pbs.twimg.com/media/FUzyilbWIAA9CL7.jpg,Is Baloch? Take up no one will ask. 
1.53e+18,1.53e+18,2022-06-09 16:15:42 Pakistan Standard Time,6/9/2022,16:15:42,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],2,18,30,['savebalochstudents'],https://twitter.com/Jam__Baloch/status/1534856758035881987,False,,0,,"Participating in frivolous social media trends is your right, but participating in creation of life-saving trends is your responsibility.  #SaveBalochStudents"
1.53e+18,1.53e+18,2022-06-09 15:56:38 Pakistan Standard Time,6/9/2022,15:56:38,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],['https://pbs.twimg.com/media/FUzjufPXEAAOejR.jpg'],3,27,65,['releasegamshadbaloch'],https://twitter.com/Jam__Baloch/status/1534851962805661696,False,,1,https://pbs.twimg.com/media/FUzjufPXEAAOejR.jpg,"If you like to educate yourself and others and your nationality is Baloch, according to Pakistani law enforcement agencies you are guilty and they have all the rights to forcibly murder you. #ReleasegamshadBaloch https://t.co/b0aaaank4r "
1.53e+18,1.53e+18,2022-06-09 15:40:13 Pakistan Standard Time,6/9/2022,15:40:13,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],['https://pbs.twimg.com/media/FUzf901XsAIOnsX.jpg'],1,39,56,['releasegamshadbaloch'],https://twitter.com/Jam__Baloch/status/1534847828362727425,False,,1,https://pbs.twimg.com/media/FUzf901XsAIOnsX.jpg,"If you like to educate yourself and others and your nationality is Baloch, according to Pakistani law enforcement agencies you are guilty and they have all the rights to forcibly murder you. #ReleasegamshadBaloch https://t.co/b0aaaank4r "
1.53e+18,1.53e+18,2022-06-09 15:20:01 Pakistan Standard Time,6/9/2022,15:20:01,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,0,1,[],https://twitter.com/Jam__Baloch/status/1534842747655532544,False,,0,,#ReleaseDodaBaloch #ReleaseGamshadMureed  https://t.co/5zNNrlCJGV 
1.53e+18,1.53e+18,2022-06-09 14:53:01 Pakistan Standard Time,6/9/2022,14:53:01,500,3606865572.0,jam__baloch,Jamal Baloch,qme,[],[],['https://pbs.twimg.com/media/FUzVKhAWQAIF2su.jpg'],2,42,69,"['releasedodabaloch', 'releasegamshadmureed']",https://twitter.com/Jam__Baloch/status/1534835951813402624,False,,1,https://pbs.twimg.com/media/FUzVKhAWQAIF2su.jpg,#ReleaseDodaBaloch #ReleaseGamshadMureed  https://t.co/5zNNrlCJGV 
1.53e+18,1.53e+18,2022-06-09 13:40:29 Pakistan Standard Time,6/9/2022,13:40:29,500,3606865572.0,jam__baloch,Jamal Baloch,ur,[],[],"['https://pbs.twimg.com/media/FUzEj-EWYAEhrQa.jpg', 'https://pbs.twimg.com/media/FUzEkE9WYAAm4fE.jpg']",1,42,86,[],https://twitter.com/Jam__Baloch/status/1534817698751954944,False,,1,https://pbs.twimg.com/media/FUzEj-EWYAEhrQa.jpg,"The Karachi Mobina Town police station refused to file an FIR of Baloch students' abduction and gossip against Pakistani forces, saying that ""no FIR can be registered for the recovery of the culprits."" It is a crime to be Baloch in this country https://t.co/tc6wsmlov "
1.53e+18,1.53e+18,2022-06-08 22:07:00 Pakistan Standard Time,6/8/2022,22:07:00,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],['https://twitter.com/i/spaces/1ZkKzbAXeRwKv'],[],0,3,5,[],https://twitter.com/Jam__Baloch/status/1534582781522628609,False,,0,,Join our Space!  https://t.co/JrwmsOEiGg
1.53e+18,1.53e+18,2022-06-08 21:16:49 Pakistan Standard Time,6/8/2022,21:16:49,500,3606865572.0,jam__baloch,Jamal Baloch,und,[],[],['https://pbs.twimg.com/media/FUvja6rXsAEM8Ob.jpg'],0,29,59,['releaserashidhussain'],https://twitter.com/Jam__Baloch/status/1534570151902855168,False,,1,https://pbs.twimg.com/media/FUvja6rXsAEM8Ob.jpg,#ReleaseRashidHussain!  https://t.co/KZ6yv3kWiC 
1.53e+18,1.53e+18,2022-06-08 20:57:04 Pakistan Standard Time,6/8/2022,20:57:04,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],[],0,5,8,['pakistanarmy'],https://twitter.com/Jam__Baloch/status/1534565179274428416,False,https://twitter.com/Uzairbaloch52/status/1534553860626423808,0,,#ReleaseRashidHussain!  https://t.co/KZ6yv3kWiC 
1.53e+18,1.53e+18,2022-06-08 20:50:31 Pakistan Standard Time,6/8/2022,20:50:31,500,3606865572.0,jam__baloch,Jamal Baloch,en,[],[],['https://pbs.twimg.com/media/FUvdZjcWAAA92jj.jpg'],0,19,33,['releaseshahfahadbaloch'],https://twitter.com/Jam__Baloch/status/1534563530787143684,False,,1,https://pbs.twimg.com/media/FUvdZjcWAAA92jj.jpg,The endless list of enforced disappearances includes another name from Kharan.  Shah Fahad enforcedly disappeared by Pakistani forces.  #ReleaseShahFahadBaloch!  https://t.co/0E8f3EPkjw
